"ID";"RegioS";"Perioden";"GemiddeldeVerkoopprijs_1"
"3752";"GM0384";"1997JJ00";"  122344"
"3753";"GM0384";"1998JJ00";"  147599"
"3754";"GM0384";"1999JJ00";"  168464"
"3755";"GM0384";"2000JJ00";"  187605"
"3756";"GM0384";"2001JJ00";"  206612"
"3757";"GM0384";"2002JJ00";"  201666"
"3758";"GM0384";"2003JJ00";"  210393"
"3759";"GM0384";"2004JJ00";"  190891"
"3760";"GM0384";"2005JJ00";"  216316"
"3761";"GM0384";"2006JJ00";"  217613"
"3762";"GM0384";"2007JJ00";"  255076"
"3763";"GM0384";"2008JJ00";"  244920"
"3764";"GM0384";"2009JJ00";"  237515"
"3765";"GM0384";"2010JJ00";"  232877"
"3766";"GM0384";"2011JJ00";"  230279"
"3767";"GM0384";"2012JJ00";"  216781"
"3768";"GM0384";"2013JJ00";"  216849"
"3769";"GM0384";"2014JJ00";"  228815"
"3770";"GM0384";"2015JJ00";"  182173"
"3771";"GM0384";"2016JJ00";"  203591"
"3772";"GM0384";"2017JJ00";"  242589"
"3773";"GM0384";"2018JJ00";"  343525"
"3774";"GM0384";"2019JJ00";"  389213"
"3775";"GM0151";"1995JJ00";"   88696"
"3776";"GM0151";"1996JJ00";"  125302"
"3777";"GM0151";"1997JJ00";"  110586"
"3778";"GM0151";"1998JJ00";"  162728"
"3779";"GM0151";"1999JJ00";"  197203"
"3780";"GM0151";"2000JJ00";"  171241"
"3781";"GM0151";"2001JJ00";""
"3782";"GM0151";"2002JJ00";""
"3783";"GM0151";"2003JJ00";""
"3784";"GM0151";"2004JJ00";""
"3785";"GM0151";"2005JJ00";""
"3786";"GM0151";"2006JJ00";""
"3787";"GM0151";"2007JJ00";""
"3788";"GM0151";"2008JJ00";""
"3789";"GM0151";"2009JJ00";""
"3790";"GM0151";"2010JJ00";""
"3791";"GM0151";"2011JJ00";""
"3792";"GM0151";"2012JJ00";""
"3793";"GM0151";"2013JJ00";""
"3794";"GM0151";"2014JJ00";""
"3795";"GM0151";"2015JJ00";""
"3796";"GM0151";"2016JJ00";""
"3797";"GM0151";"2017JJ00";""
"3798";"GM0151";"2018JJ00";""
"3799";"GM0151";"2019JJ00";""
"3800";"GM0152";"1995JJ00";"  126479"
"3801";"GM0152";"1996JJ00";"  136120"
"3802";"GM0152";"1997JJ00";"  127192"
"3803";"GM0152";"1998JJ00";"  136639"
"3804";"GM0152";"1999JJ00";""
"3805";"GM0152";"2000JJ00";""
"3806";"GM0152";"2001JJ00";""
"3807";"GM0152";"2002JJ00";""
"3808";"GM0152";"2003JJ00";""
"3809";"GM0152";"2004JJ00";""
"3810";"GM0152";"2005JJ00";""
"3811";"GM0152";"2006JJ00";""
"3812";"GM0152";"2007JJ00";""
"3813";"GM0152";"2008JJ00";""
"3814";"GM0152";"2009JJ00";""
"3815";"GM0152";"2010JJ00";""
"3816";"GM0152";"2011JJ00";""
"3817";"GM0152";"2012JJ00";""
"3818";"GM0152";"2013JJ00";""
"3819";"GM0152";"2014JJ00";""
"3820";"GM0152";"2015JJ00";""
"3821";"GM0152";"2016JJ00";""
"3822";"GM0152";"2017JJ00";""
"3823";"GM0152";"2018JJ00";""
"3824";"GM0152";"2019JJ00";""
"3825";"GM0763";"1995JJ00";"  121639"
"3826";"GM0763";"1996JJ00";"  150406"
"3827";"GM0763";"1997JJ00";""
"3828";"GM0763";"1998JJ00";""
"3829";"GM0763";"1999JJ00";""
"3830";"GM0763";"2000JJ00";""
"3831";"GM0763";"2001JJ00";""
"3832";"GM0763";"2002JJ00";""
"3833";"GM0763";"2003JJ00";""
"3834";"GM0763";"2004JJ00";""
"3835";"GM0763";"2005JJ00";""
"3836";"GM0763";"2006JJ00";""
"3837";"GM0763";"2007JJ00";""
"3838";"GM0763";"2008JJ00";""
"3839";"GM0763";"2009JJ00";""
"3840";"GM0763";"2010JJ00";""
"3841";"GM0763";"2011JJ00";""
"3842";"GM0763";"2012JJ00";""
"3843";"GM0763";"2013JJ00";""
"3844";"GM0763";"2014JJ00";""
"3845";"GM0763";"2015JJ00";""
"3846";"GM0763";"2016JJ00";""
"3847";"GM0763";"2017JJ00";""
"3848";"GM0763";"2018JJ00";""
"3849";"GM0763";"2019JJ00";""
"3850";"GM0111";"1995JJ00";"   93724"
"3851";"GM0111";"1996JJ00";"  108028"
"3852";"GM0111";"1997JJ00";"  115902"
"3853";"GM0111";"1998JJ00";""
"3854";"GM0111";"1999JJ00";""
"3855";"GM0111";"2000JJ00";""
"3856";"GM0111";"2001JJ00";""
"3857";"GM0111";"2002JJ00";""
"3858";"GM0111";"2003JJ00";""
"3859";"GM0111";"2004JJ00";""
"3860";"GM0111";"2005JJ00";""
"3861";"GM0111";"2006JJ00";""
"3862";"GM0111";"2007JJ00";""
"3863";"GM0111";"2008JJ00";""
"3864";"GM0111";"2009JJ00";""
"3865";"GM0111";"2010JJ00";""
"3866";"GM0111";"2011JJ00";""
"3867";"GM0111";"2012JJ00";""
"3868";"GM0111";"2013JJ00";""
"3869";"GM0111";"2014JJ00";""
"3870";"GM0111";"2015JJ00";""
"3871";"GM0111";"2016JJ00";""
"3872";"GM0111";"2017JJ00";""
"3873";"GM0111";"2018JJ00";""
"3874";"GM0111";"2019JJ00";""
"3875";"GM1774";"1995JJ00";""
"3876";"GM1774";"1996JJ00";""
"3877";"GM1774";"1997JJ00";""
"3878";"GM1774";"1998JJ00";""
"3879";"GM1774";"1999JJ00";""
"3880";"GM1774";"2000JJ00";""
"3881";"GM1774";"2001JJ00";""
"3882";"GM1774";"2002JJ00";"  227114"
"3883";"GM1774";"2003JJ00";"  241098"
"3884";"GM1774";"2004JJ00";"  236101"
"3885";"GM1774";"2005JJ00";"  239611"
"3886";"GM1774";"2006JJ00";"  251468"
"3887";"GM1774";"2007JJ00";"  249947"
"3888";"GM1774";"2008JJ00";"  291662"
"3889";"GM1774";"2009JJ00";"  249448"
"3890";"GM1774";"2010JJ00";"  247427"
"3891";"GM1774";"2011JJ00";"  245888"
"3892";"GM1774";"2012JJ00";"  226679"
"3893";"GM1774";"2013JJ00";"  207617"
"3894";"GM1774";"2014JJ00";"  230390"
"3895";"GM1774";"2015JJ00";"  219021"
"3896";"GM1774";"2016JJ00";"  238500"
"3897";"GM1774";"2017JJ00";"  252296"
"3898";"GM1774";"2018JJ00";"  257647"
"3899";"GM1774";"2019JJ00";"  279197"
"3900";"GM0764";"1995JJ00";"   91799"
"3901";"GM0764";"1996JJ00";"  116820"
"3902";"GM0764";"1997JJ00";""
"3903";"GM0764";"1998JJ00";""
"3904";"GM0764";"1999JJ00";""
"3905";"GM0764";"2000JJ00";""
"3906";"GM0764";"2001JJ00";""
"3907";"GM0764";"2002JJ00";""
"3908";"GM0764";"2003JJ00";""
"3909";"GM0764";"2004JJ00";""
"3910";"GM0764";"2005JJ00";""
"3911";"GM0764";"2006JJ00";""
"3912";"GM0764";"2007JJ00";""
"3913";"GM0764";"2008JJ00";""
"3914";"GM0764";"2009JJ00";""
"3915";"GM0764";"2010JJ00";""
"3916";"GM0764";"2011JJ00";""
"3917";"GM0764";"2012JJ00";""
"3918";"GM0764";"2013JJ00";""
"3919";"GM0764";"2014JJ00";""
"3920";"GM0764";"2015JJ00";""
"3921";"GM0764";"2016JJ00";""
"3922";"GM0764";"2017JJ00";""
"3923";"GM0764";"2018JJ00";""
"3924";"GM0764";"2019JJ00";""
"3925";"GM0219";"1995JJ00";"   92546"
"3926";"GM0219";"1996JJ00";"  100598"
"3927";"GM0219";"1997JJ00";"  116377"
"3928";"GM0219";"1998JJ00";"  127319"
"3929";"GM0219";"1999JJ00";"  151307"
"3930";"GM0219";"2000JJ00";"  173874"
"3931";"GM0219";"2001JJ00";"  169721"
"3932";"GM0219";"2002JJ00";"  189598"
"3933";"GM0219";"2003JJ00";"  215696"
"3934";"GM0219";"2004JJ00";"  215432"
"3935";"GM0219";"2005JJ00";""
"3936";"GM0219";"2006JJ00";""
"3937";"GM0219";"2007JJ00";""
"3938";"GM0219";"2008JJ00";""
"3939";"GM0219";"2009JJ00";""
"3940";"GM0219";"2010JJ00";""
"3941";"GM0219";"2011JJ00";""
"3942";"GM0219";"2012JJ00";""
"3943";"GM0219";"2013JJ00";""
"3944";"GM0219";"2014JJ00";""
"3945";"GM0219";"2015JJ00";""
"3946";"GM0219";"2016JJ00";""
"3947";"GM0219";"2017JJ00";""
"3948";"GM0219";"2018JJ00";""
"3949";"GM0219";"2019JJ00";""
"3950";"GM0504";"1995JJ00";"   74620"
"3951";"GM0504";"1996JJ00";"   88778"
"3952";"GM0504";"1997JJ00";"   90678"
"3953";"GM0504";"1998JJ00";"   95677"
"3954";"GM0504";"1999JJ00";"  114487"
"3955";"GM0504";"2000JJ00";"  123657"
"3956";"GM0504";"2001JJ00";"  154867"
"3957";"GM0504";"2002JJ00";"  176623"
"3958";"GM0504";"2003JJ00";"  181678"
"3959";"GM0504";"2004JJ00";"  186759"
"3960";"GM0504";"2005JJ00";"  224250"
"3961";"GM0504";"2006JJ00";"  224076"
"3962";"GM0504";"2007JJ00";"  214803"
"3963";"GM0504";"2008JJ00";"  218358"
"3964";"GM0504";"2009JJ00";"  249527"
"3965";"GM0504";"2010JJ00";"  189120"
"3966";"GM0504";"2011JJ00";"  179615"
"3967";"GM0504";"2012JJ00";"  165943"
"3968";"GM0504";"2013JJ00";""
"3969";"GM0504";"2014JJ00";""
"3970";"GM0504";"2015JJ00";""
"3971";"GM0504";"2016JJ00";""
"3972";"GM0504";"2017JJ00";""
"3973";"GM0504";"2018JJ00";""
"3974";"GM0504";"2019JJ00";""
"3975";"GM0220";"1995JJ00";"  114554"
"3976";"GM0220";"1996JJ00";"  116899"
"3977";"GM0220";"1997JJ00";"  137459"
"3978";"GM0220";"1998JJ00";"  166504"
"3979";"GM0220";"1999JJ00";"  181153"
"3980";"GM0220";"2000JJ00";"  194833"
"3981";"GM0220";"2001JJ00";"  250803"
"3982";"GM0220";"2002JJ00";""
"3983";"GM0220";"2003JJ00";""
"3984";"GM0220";"2004JJ00";""
"3985";"GM0220";"2005JJ00";""
"3986";"GM0220";"2006JJ00";""
"3987";"GM0220";"2007JJ00";""
"3988";"GM0220";"2008JJ00";""
"3989";"GM0220";"2009JJ00";""
"3990";"GM0220";"2010JJ00";""
"3991";"GM0220";"2011JJ00";""
"3992";"GM0220";"2012JJ00";""
"3993";"GM0220";"2013JJ00";""
"3994";"GM0220";"2014JJ00";""
"3995";"GM0220";"2015JJ00";""
"3996";"GM0220";"2016JJ00";""
"3997";"GM0220";"2017JJ00";""
"3998";"GM0220";"2018JJ00";""
"3999";"GM0220";"2019JJ00";""
"4000";"GM0221";"1995JJ00";"   95587"
"4001";"GM0221";"1996JJ00";"   90232"
"4002";"GM0221";"1997JJ00";"  126319"
"4003";"GM0221";"1998JJ00";"  138894"
"4004";"GM0221";"1999JJ00";"  146261"
"4005";"GM0221";"2000JJ00";"  166228"
"4006";"GM0221";"2001JJ00";"  198090"
"4007";"GM0221";"2002JJ00";"  215891"
"4008";"GM0221";"2003JJ00";"  216248"
"4009";"GM0221";"2004JJ00";"  207742"
"4010";"GM0221";"2005JJ00";"  239278"
"4011";"GM0221";"2006JJ00";"  227883"
"4012";"GM0221";"2007JJ00";"  233155"
"4013";"GM0221";"2008JJ00";"  244104"
"4014";"GM0221";"2009JJ00";"  232849"
"4015";"GM0221";"2010JJ00";"  230851"
"4016";"GM0221";"2011JJ00";"  254440"
"4017";"GM0221";"2012JJ00";"  222345"
"4018";"GM0221";"2013JJ00";"  187533"
"4019";"GM0221";"2014JJ00";"  202903"
"4020";"GM0221";"2015JJ00";"  233048"
"4021";"GM0221";"2016JJ00";"  230431"
"4022";"GM0221";"2017JJ00";"  246640"
"4023";"GM0221";"2018JJ00";"  248587"
"4024";"GM0221";"2019JJ00";"  256299"
"4025";"GM0222";"1995JJ00";"  107795"
"4026";"GM0222";"1996JJ00";"   98848"
"4027";"GM0222";"1997JJ00";"  115878"
"4028";"GM0222";"1998JJ00";"  126803"
"4029";"GM0222";"1999JJ00";"  138755"
"4030";"GM0222";"2000JJ00";"  153495"
"4031";"GM0222";"2001JJ00";"  180991"
"4032";"GM0222";"2002JJ00";"  195394"
"4033";"GM0222";"2003JJ00";"  201915"
"4034";"GM0222";"2004JJ00";"  205284"
"4035";"GM0222";"2005JJ00";"  210762"
"4036";"GM0222";"2006JJ00";"  224141"
"4037";"GM0222";"2007JJ00";"  237968"
"4038";"GM0222";"2008JJ00";"  239108"
"4039";"GM0222";"2009JJ00";"  229711"
"4040";"GM0222";"2010JJ00";"  228798"
"4041";"GM0222";"2011JJ00";"  225993"
"4042";"GM0222";"2012JJ00";"  215306"
"4043";"GM0222";"2013JJ00";"  209660"
"4044";"GM0222";"2014JJ00";"  200148"
"4045";"GM0222";"2015JJ00";"  210292"
"4046";"GM0222";"2016JJ00";"  208543"
"4047";"GM0222";"2017JJ00";"  226634"
"4048";"GM0222";"2018JJ00";"  242343"
"4049";"GM0222";"2019JJ00";"  256356"
"4050";"GM0660";"1995JJ00";"  117175"
"4051";"GM0660";"1996JJ00";"  120840"
"4052";"GM0660";"1997JJ00";""
"4053";"GM0660";"1998JJ00";""
"4054";"GM0660";"1999JJ00";""
"4055";"GM0660";"2000JJ00";""
"4056";"GM0660";"2001JJ00";""
"4057";"GM0660";"2002JJ00";""
"4058";"GM0660";"2003JJ00";""
"4059";"GM0660";"2004JJ00";""
"4060";"GM0660";"2005JJ00";""
"4061";"GM0660";"2006JJ00";""
"4062";"GM0660";"2007JJ00";""
"4063";"GM0660";"2008JJ00";""
"4064";"GM0660";"2009JJ00";""
"4065";"GM0660";"2010JJ00";""
"4066";"GM0660";"2011JJ00";""
"4067";"GM0660";"2012JJ00";""
"4068";"GM0660";"2013JJ00";""
"4069";"GM0660";"2014JJ00";""
"4070";"GM0660";"2015JJ00";""
"4071";"GM0660";"2016JJ00";""
"4072";"GM0660";"2017JJ00";""
"4073";"GM0660";"2018JJ00";""
"4074";"GM0660";"2019JJ00";""
"4075";"GM0766";"1995JJ00";"  104406"
"4076";"GM0766";"1996JJ00";"  107383"
"4077";"GM0766";"1997JJ00";"  121248"
"4078";"GM0766";"1998JJ00";"  136209"
"4079";"GM0766";"1999JJ00";"  153503"
"4080";"GM0766";"2000JJ00";"  167237"
"4081";"GM0766";"2001JJ00";"  218460"
"4082";"GM0766";"2002JJ00";"  219766"
"4083";"GM0766";"2003JJ00";"  238825"
"4084";"GM0766";"2004JJ00";"  243004"
"4085";"GM0766";"2005JJ00";"  247593"
"4086";"GM0766";"2006JJ00";"  248336"
"4087";"GM0766";"2007JJ00";"  267052"
"4088";"GM0766";"2008JJ00";"  273555"
"4089";"GM0766";"2009JJ00";"  265001"
"4090";"GM0766";"2010JJ00";"  229702"
"4091";"GM0766";"2011JJ00";"  224541"
"4092";"GM0766";"2012JJ00";"  209924"
"4093";"GM0766";"2013JJ00";"  201995"
"4094";"GM0766";"2014JJ00";"  213406"
"4095";"GM0766";"2015JJ00";"  231385"
"4096";"GM0766";"2016JJ00";"  242023"
"4097";"GM0766";"2017JJ00";"  248826"
"4098";"GM0766";"2018JJ00";"  284523"
"4099";"GM0766";"2019JJ00";"  289661"
"4100";"GM0058";"1995JJ00";"   59817"
"4101";"GM0058";"1996JJ00";"   59434"
"4102";"GM0058";"1997JJ00";"   67442"
"4103";"GM0058";"1998JJ00";"   76496"
"4104";"GM0058";"1999JJ00";"   87495"
"4105";"GM0058";"2000JJ00";"   99775"
"4106";"GM0058";"2001JJ00";"  120181"
"4107";"GM0058";"2002JJ00";"  136315"
"4108";"GM0058";"2003JJ00";"  145025"
"4109";"GM0058";"2004JJ00";"  153029"
"4110";"GM0058";"2005JJ00";"  158108"
"4111";"GM0058";"2006JJ00";"  169446"
"4112";"GM0058";"2007JJ00";"  174326"
"4113";"GM0058";"2008JJ00";"  178035"
"4114";"GM0058";"2009JJ00";"  168934"
"4115";"GM0058";"2010JJ00";"  178861"
"4116";"GM0058";"2011JJ00";"  164717"
"4117";"GM0058";"2012JJ00";"  163037"
"4118";"GM0058";"2013JJ00";"  155035"
"4119";"GM0058";"2014JJ00";"  153324"
"4120";"GM0058";"2015JJ00";"  161799"
"4121";"GM0058";"2016JJ00";"  165522"
"4122";"GM0058";"2017JJ00";"  181244"
"4123";"GM0058";"2018JJ00";"  186735"
"4124";"GM0058";"2019JJ00";""
"4125";"GM0315";"1995JJ00";"  133545"
"4126";"GM0315";"1996JJ00";"  172878"
"4127";"GM0315";"1997JJ00";"  167034"
"4128";"GM0315";"1998JJ00";"  193915"
"4129";"GM0315";"1999JJ00";"  240827"
"4130";"GM0315";"2000JJ00";"  268353"
"4131";"GM0315";"2001JJ00";"  320871"
"4132";"GM0315";"2002JJ00";"  310748"
"4133";"GM0315";"2003JJ00";"  309881"
"4134";"GM0315";"2004JJ00";"  332027"
"4135";"GM0315";"2005JJ00";"  357203"
"4136";"GM0315";"2006JJ00";""
"4137";"GM0315";"2007JJ00";""
"4138";"GM0315";"2008JJ00";""
"4139";"GM0315";"2009JJ00";""
"4140";"GM0315";"2010JJ00";""
"4141";"GM0315";"2011JJ00";""
"4142";"GM0315";"2012JJ00";""
"4143";"GM0315";"2013JJ00";""
"4144";"GM0315";"2014JJ00";""
"4145";"GM0315";"2015JJ00";""
"4146";"GM0315";"2016JJ00";""
"4147";"GM0315";"2017JJ00";""
"4148";"GM0315";"2018JJ00";""
"4149";"GM0315";"2019JJ00";""
"4150";"GM0505";"1995JJ00";"   72146"
"4151";"GM0505";"1996JJ00";"   83851"
"4152";"GM0505";"1997JJ00";"   92102"
"4153";"GM0505";"1998JJ00";"  102507"
"4154";"GM0505";"1999JJ00";"  114409"
"4155";"GM0505";"2000JJ00";"  129720"
"4156";"GM0505";"2001JJ00";"  141015"
"4157";"GM0505";"2002JJ00";"  154281"
"4158";"GM0505";"2003JJ00";"  158382"
"4159";"GM0505";"2004JJ00";"  165820"
"4160";"GM0505";"2005JJ00";"  174450"
"4161";"GM0505";"2006JJ00";"  186576"
"4162";"GM0505";"2007JJ00";"  189879"
"4163";"GM0505";"2008JJ00";"  200833"
"4164";"GM0505";"2009JJ00";"  186561"
"4165";"GM0505";"2010JJ00";"  188588"
"4166";"GM0505";"2011JJ00";"  183434"
"4167";"GM0505";"2012JJ00";"  180984"
"4168";"GM0505";"2013JJ00";"  167211"
"4169";"GM0505";"2014JJ00";"  178188"
"4170";"GM0505";"2015JJ00";"  185369"
"4171";"GM0505";"2016JJ00";"  184287"
"4172";"GM0505";"2017JJ00";"  200733"
"4173";"GM0505";"2018JJ00";"  218882"
"4174";"GM0505";"2019JJ00";"  237053"
"4175";"GM0498";"1995JJ00";"   93879"
"4176";"GM0498";"1996JJ00";"   98274"
"4177";"GM0498";"1997JJ00";"  100970"
"4178";"GM0498";"1998JJ00";"  129484"
"4179";"GM0498";"1999JJ00";"  149393"
"4180";"GM0498";"2000JJ00";"  197524"
"4181";"GM0498";"2001JJ00";"  205231"
"4182";"GM0498";"2002JJ00";"  214164"
"4183";"GM0498";"2003JJ00";"  203461"
"4184";"GM0498";"2004JJ00";"  218827"
"4185";"GM0498";"2005JJ00";"  223128"
"4186";"GM0498";"2006JJ00";"  265374"
"4187";"GM0498";"2007JJ00";"  250898"
"4188";"GM0498";"2008JJ00";"  260705"
"4189";"GM0498";"2009JJ00";"  256784"
"4190";"GM0498";"2010JJ00";"  255550"
"4191";"GM0498";"2011JJ00";"  228525"
"4192";"GM0498";"2012JJ00";"  226507"
"4193";"GM0498";"2013JJ00";"  204280"
"4194";"GM0498";"2014JJ00";"  209928"
"4195";"GM0498";"2015JJ00";"  234680"
"4196";"GM0498";"2016JJ00";"  235351"
"4197";"GM0498";"2017JJ00";"  267955"
"4198";"GM0498";"2018JJ00";"  282309"
"4199";"GM0498";"2019JJ00";"  316459"
"4200";"GM0316";"1995JJ00";"  131649"
"4201";"GM0316";"1996JJ00";"  142905"
"4202";"GM0316";"1997JJ00";"  186353"
"4203";"GM0316";"1998JJ00";"  207215"
"4204";"GM0316";"1999JJ00";"  240399"
"4205";"GM0316";"2000JJ00";"  301825"
"4206";"GM0316";"2001JJ00";"  288838"
"4207";"GM0316";"2002JJ00";"  300991"
"4208";"GM0316";"2003JJ00";"  295870"
"4209";"GM0316";"2004JJ00";"  340828"
"4210";"GM0316";"2005JJ00";"  368330"
"4211";"GM0316";"2006JJ00";""
"4212";"GM0316";"2007JJ00";""
"4213";"GM0316";"2008JJ00";""
"4214";"GM0316";"2009JJ00";""
"4215";"GM0316";"2010JJ00";""
"4216";"GM0316";"2011JJ00";""
"4217";"GM0316";"2012JJ00";""
"4218";"GM0316";"2013JJ00";""
"4219";"GM0316";"2014JJ00";""
"4220";"GM0316";"2015JJ00";""
"4221";"GM0316";"2016JJ00";""
"4222";"GM0316";"2017JJ00";""
"4223";"GM0316";"2018JJ00";""
"4224";"GM0316";"2019JJ00";""
"4225";"GM1719";"1995JJ00";""
"4226";"GM1719";"1996JJ00";""
"4227";"GM1719";"1997JJ00";""
"4228";"GM1719";"1998JJ00";"  148910"
"4229";"GM1719";"1999JJ00";"  174635"
"4230";"GM1719";"2000JJ00";"  196105"
"4231";"GM1719";"2001JJ00";"  216817"
"4232";"GM1719";"2002JJ00";"  238355"
"4233";"GM1719";"2003JJ00";"  235031"
"4234";"GM1719";"2004JJ00";"  249303"
"4235";"GM1719";"2005JJ00";"  245494"
"4236";"GM1719";"2006JJ00";"  268677"
"4237";"GM1719";"2007JJ00";"  288307"
"4238";"GM1719";"2008JJ00";"  301120"
"4239";"GM1719";"2009JJ00";"  261498"
"4240";"GM1719";"2010JJ00";"  257163"
"4241";"GM1719";"2011JJ00";"  261777"
"4242";"GM1719";"2012JJ00";"  244737"
"4243";"GM1719";"2013JJ00";"  219071"
"4244";"GM1719";"2014JJ00";"  227566"
"4245";"GM1719";"2015JJ00";"  234528"
"4246";"GM1719";"2016JJ00";"  244228"
"4247";"GM1719";"2017JJ00";"  273581"
"4248";"GM1719";"2018JJ00";"  279697"
"4249";"GM1719";"2019JJ00";"  289554"
"4250";"GM0303";"1995JJ00";"  110116"
"4251";"GM0303";"1996JJ00";"  114740"
"4252";"GM0303";"1997JJ00";"  114127"
"4253";"GM0303";"1998JJ00";"  125371"
"4254";"GM0303";"1999JJ00";"  145569"
"4255";"GM0303";"2000JJ00";"  218373"
"4256";"GM0303";"2001JJ00";"  174264"
"4257";"GM0303";"2002JJ00";"  206154"
"4258";"GM0303";"2003JJ00";"  214569"
"4259";"GM0303";"2004JJ00";"  220890"
"4260";"GM0303";"2005JJ00";"  221999"
"4261";"GM0303";"2006JJ00";"  230807"
"4262";"GM0303";"2007JJ00";"  230743"
"4263";"GM0303";"2008JJ00";"  247425"
"4264";"GM0303";"2009JJ00";"  227981"
"4265";"GM0303";"2010JJ00";"  220287"
"4266";"GM0303";"2011JJ00";"  228284"
"4267";"GM0303";"2012JJ00";"  215203"
"4268";"GM0303";"2013JJ00";"  195161"
"4269";"GM0303";"2014JJ00";"  197724"
"4270";"GM0303";"2015JJ00";"  212987"
"4271";"GM0303";"2016JJ00";"  215670"
"4272";"GM0303";"2017JJ00";"  230916"
"4273";"GM0303";"2018JJ00";"  240688"
"4274";"GM0303";"2019JJ00";"  255563"
"4275";"GM0767";"1995JJ00";"  103433"
"4276";"GM0767";"1996JJ00";"  101841"
"4277";"GM0767";"1997JJ00";""
"4278";"GM0767";"1998JJ00";""
"4279";"GM0767";"1999JJ00";""
"4280";"GM0767";"2000JJ00";""
"4281";"GM0767";"2001JJ00";""
"4282";"GM0767";"2002JJ00";""
"4283";"GM0767";"2003JJ00";""
"4284";"GM0767";"2004JJ00";""
"4285";"GM0767";"2005JJ00";""
"4286";"GM0767";"2006JJ00";""
"4287";"GM0767";"2007JJ00";""
"4288";"GM0767";"2008JJ00";""
"4289";"GM0767";"2009JJ00";""
"4290";"GM0767";"2010JJ00";""
"4291";"GM0767";"2011JJ00";""
"4292";"GM0767";"2012JJ00";""
"4293";"GM0767";"2013JJ00";""
"4294";"GM0767";"2014JJ00";""
"4295";"GM0767";"2015JJ00";""
"4296";"GM0767";"2016JJ00";""
"4297";"GM0767";"2017JJ00";""
"4298";"GM0767";"2018JJ00";""
"4299";"GM0767";"2019JJ00";""
"4300";"GM0225";"1995JJ00";"   93913"
"4301";"GM0225";"1996JJ00";"  110885"
"4302";"GM0225";"1997JJ00";"  124286"
"4303";"GM0225";"1998JJ00";"  143709"
"4304";"GM0225";"1999JJ00";"  143408"
"4305";"GM0225";"2000JJ00";"  187389"
"4306";"GM0225";"2001JJ00";"  211038"
"4307";"GM0225";"2002JJ00";"  218753"
"4308";"GM0225";"2003JJ00";"  234732"
"4309";"GM0225";"2004JJ00";"  242409"
"4310";"GM0225";"2005JJ00";"  260043"
"4311";"GM0225";"2006JJ00";"  253180"
"4312";"GM0225";"2007JJ00";"  284809"
"4313";"GM0225";"2008JJ00";"  283611"
"4314";"GM0225";"2009JJ00";"  254817"
"4315";"GM0225";"2010JJ00";"  239340"
"4316";"GM0225";"2011JJ00";"  268145"
"4317";"GM0225";"2012JJ00";"  221112"
"4318";"GM0225";"2013JJ00";"  217721"
"4319";"GM0225";"2014JJ00";"  215454"
"4320";"GM0225";"2015JJ00";"  228096"
"4321";"GM0225";"2016JJ00";"  218829"
"4322";"GM0225";"2017JJ00";"  251976"
"4323";"GM0225";"2018JJ00";"  265559"
"4324";"GM0225";"2019JJ00";"  285068"
"4325";"GM0662";"1995JJ00";"   77745"
"4326";"GM0662";"1996JJ00";"   84788"
"4327";"GM0662";"1997JJ00";""
"4328";"GM0662";"1998JJ00";""
"4329";"GM0662";"1999JJ00";""
"4330";"GM0662";"2000JJ00";""
"4331";"GM0662";"2001JJ00";""
"4332";"GM0662";"2002JJ00";""
"4333";"GM0662";"2003JJ00";""
"4334";"GM0662";"2004JJ00";""
"4335";"GM0662";"2005JJ00";""
"4336";"GM0662";"2006JJ00";""
"4337";"GM0662";"2007JJ00";""
"4338";"GM0662";"2008JJ00";""
"4339";"GM0662";"2009JJ00";""
"4340";"GM0662";"2010JJ00";""
"4341";"GM0662";"2011JJ00";""
"4342";"GM0662";"2012JJ00";""
"4343";"GM0662";"2013JJ00";""
"4344";"GM0662";"2014JJ00";""
"4345";"GM0662";"2015JJ00";""
"4346";"GM0662";"2016JJ00";""
"4347";"GM0662";"2017JJ00";""
"4348";"GM0662";"2018JJ00";""
"4349";"GM0662";"2019JJ00";""
"4350";"GM0226";"1995JJ00";"   93567"
"4351";"GM0226";"1996JJ00";"  107814"
"4352";"GM0226";"1997JJ00";"  119775"
"4353";"GM0226";"1998JJ00";"  136679"
"4354";"GM0226";"1999JJ00";"  151413"
"4355";"GM0226";"2000JJ00";"  176307"
"4356";"GM0226";"2001JJ00";"  198998"
"4357";"GM0226";"2002JJ00";"  206235"
"4358";"GM0226";"2003JJ00";"  210460"
"4359";"GM0226";"2004JJ00";"  220199"
"4360";"GM0226";"2005JJ00";"  225399"
"4361";"GM0226";"2006JJ00";"  236818"
"4362";"GM0226";"2007JJ00";"  230654"
"4363";"GM0226";"2008JJ00";"  237374"
"4364";"GM0226";"2009JJ00";"  220802"
"4365";"GM0226";"2010JJ00";"  230024"
"4366";"GM0226";"2011JJ00";"  212817"
"4367";"GM0226";"2012JJ00";"  204080"
"4368";"GM0226";"2013JJ00";"  195300"
"4369";"GM0226";"2014JJ00";"  197460"
"4370";"GM0226";"2015JJ00";"  217551"
"4371";"GM0226";"2016JJ00";"  214458"
"4372";"GM0226";"2017JJ00";"  234145"
"4373";"GM0226";"2018JJ00";"  242473"
"4374";"GM0226";"2019JJ00";"  267400"
"4375";"GM0768";"1995JJ00";"  118903"
