new_building,location,address,price,title,facilities,description_text,date_changed,ad_url,id,fellesgjeld,omkostninger,totalpris,felleskost_mnd,boligtype,eieform_bolig,soverom,primaerrom,bruksareal,etasje,byggear,energimerking,rom,tomteareal,bruttoareal,fellesformue,formuesverdi,num,boligselgerforsikring,renovert_ar,festeavgift,kommunale_avg,tomt,grunnflate,sikringsordning,solgtpris,utleiedel
FALSE,FROGNER / OSCARS GATE,"Oscars gate 59A, 0258 Oslo",4150000,Pen og tiltalende 2-roms med effektiv romløsning og moderne standard - Svært ettertraktet beliggenhet!,"Barnevennlig, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Vaktmester-/vektertjeneste"," Ons. 7. april 17:00 - 18:00 + Legg til i kalender Tor. 8. april 17:00 - 18:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding Velkommen til Oscars gate 59 A - en av byens beste adresser!Lekker og tiltalende 2-roms leilighet i en ærverdig Frogner-gård fra 1885. Hele gården med leiligheter ble rehabilitert i 2010. Her bor man tilbaketrukket i en stille, enveiskjørt gate, men samtidig med nærhet til alt. Denne kombinasjonen gjør dette til et av byens mest populære boligområder.Leiligheten ligger i byggets 3. etasje og har en romslig planløsning som inneholder: Entré med garderobeskap, delikat baderom, innbydende soverom, samt stue og kjøkken i åpen løsning. I tillegg disponeres en bod på ca. 8,4 m² i kjeller. Leiligheten i sin helhet er vendt ut mot en flott bakgård med sittegrupper og beplantning. Denne leiligheten bør oppleves! Joachim Lauritsen Eiendomsmegler Mobil 959 62 483 Send melding Ons. 7. april 17:00 - 18:00 + Legg til i kalender Tor. 8. april 17:00 - 18:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding",2021-03-29,https://www.finn.no/realestate/homes/ad.html?finnkode=212561656,212561656,NA,105092,4255092,2181,Leilighet,Eier(Selveier),1,37,37,3,1885,F-rød,2,630,40,11650,909583,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA
FALSE,ST. HANSHAUGEN,"Waldemar Thranes gate 8, 0171 Oslo",4190000,Lys og lekker 2-roms i 6 etg. m/solrik balkong - Vidt utsyn - Heis - KVIK kjøkken - Varmtvann og fyring inkludert.,"Balkong/Terrasse, Parkett, Moderne, Sentralt, Offentlig, vann/kloakk, Utsikt, Vaktmester-/vektertjeneste, Bredbåndstilknytning"," Man. 5. april 1400 - 1500 + Legg til i kalender Tir. 6. april 1845 - 1945 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Lys og lekker 2-roms leilighet i 6.etasje med god standard og romslig planløsning. Leiligheten har en innbydende entré med romslig skyvedørsgarderobe, et innholdsrikt KVIK kjøkken samt stue med utgang til solrik balkong med vidt utsyn. Lyst og flott soverom med delikate fargetoner. Badet ble pusset opp i regi av aksjelaget i 2005. Ferdigattest foreligger. Store vindusflater bidrar til godt med naturlig lys i leiligheten. Dagens eier har påkostet boligen med nytt kjøkken og gulv i 2016 samt jevnlig overflatebehandlet.Kort fortaltHeisNye vinduer og balkongdør i 2020KVIK kjøkken med integrerte hvitevarerSolrik balkong på ca. 2 kvmKjellerbod på 2,5 kvm og loftsbod på 2,5 kvmSentral beliggenhet.Alt av servicetilbud i umiddelbar nærhetSvært godt kollektivtilbudLave omkostninger ved kjøp! Man. 5. april 1400 - 1500 + Legg til i kalender Tir. 6. april 1845 - 1945 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-03-30,https://www.finn.no/realestate/homes/ad.html?finnkode=212973784,212973784,128202,19520,4337722,3992,Leilighet,Aksje,1,48,48,6,1955,G-rød,2,614,54,13357,956572,NA,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Teaterkvartalet,"Mandalls gate 18, 0190 Oslo",5750000,Fantastisk 3-roms hjørneleilighet i 9. etasje med nydelig utsikt over byen - To balkonger - Meget sentral beliggenhet!,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Heis, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Lademulighet"," Man. 5. april 13:00 - 14:00 + Legg til i kalender Tir. 6. april 16:30 - 17:30 + Legg til i kalender Visningspåmelding Flott 3-roms gjennomgående hjørneleilighet med attraktiv beliggenhet på Teaterkvartalet. Her bor du i rolige omgivelser, samtidig som du har kort vei til både butikker og kollektivtransport. Leiligheten har en fantastisk utsikt, og har to balkonger som gir gode solforhold. Leiligheten har en utrolig god planløsning med to flotte soverom, flott bad, en nydelig åpen/stue kjøkkenløsning. To flotte balkonger med fantastisk utsiktTo soveromÅpen stue-kjøkkenløsningTo kjellerbodBarnevennlig beliggenhetHeisGarasjeplassKort vei til skoler, barnehager og kollektivtrafikkGjennomgående og romslig planløsningIdyllisk og barnevennlig nærområde med kort vei til ""alt"" Man. 5. april 13:00 - 14:00 + Legg til i kalender Tir. 6. april 16:30 - 17:30 + Legg til i kalender Visningspåmelding",2021-03-29,https://www.finn.no/realestate/homes/ad.html?finnkode=212936256,212936256,1667,145112,5896779,3399,Leilighet,Eier(Selveier),2,53,53,9,2007,D-mørkegrønn,3,1616,58,29503,1012741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Vestskrenten/Holmlia,"Nordåssløyfa 35B, 1251 Oslo",4900000,Tiltalende 4-roms vestvendt rekkehus. Sjøutsikt. Flotte uteplasser. Garasjeplass.,"Balkong/Terrasse, Ingen, gjenboere, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Turterreng, Offentlig, vann/kloakk, Utsikt, Vaktmester-/vektertjeneste, Bredbåndstilknytning"," Man. 5. april 1700 - 1800 + Legg til i kalender Tir. 6. april 1700 - 1800 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Flott beliggende 4-roms rekkehus i et veletablert og meget barnevennlig boligområde i populære Vestskrenten borettslag, i utkanten av Holmlia syd i Oslo nær grensen til Nordre Follo kommune.En av borettslagets beste beliggenheter. God sjøutsikt. Det er kort vei til alt en moderne familie trenger i hverdagen.Gjennomgående stue med åpen kjøkkenløsning, bad med WC og badekar, vaskerom med dusjkabinett, separat WC, 3 soverom, terrasse i 2 nivåer, balkong, 2 hager, utebod, loft med lagringsplass, mm.Garasjeplass i fellesgarasje. Mulighet for elbillader. Man. 5. april 1700 - 1800 + Legg til i kalender Tir. 6. april 1700 - 1800 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-03-30,https://www.finn.no/realestate/homes/ad.html?finnkode=212971194,212971194,163000,8060,5071060,5393,Rekkehus,Andel,3,99,104,NA,1983,F-mørkegrønn,NA,87131,116,27804,1064909,NA,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,,"Maridalsveien 221, 0467 Oslo",4350000,Lys & pen 3-roms hjørneleilighet fra 2006 - Solrik balkong - Heis - Rolig beliggenhet - IN- og sikringsordning!,"Balkong/Terrasse, Bredbåndstilknytning, Heis, Kabel-TV, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Vaktmester-/vektertjeneste, Turterreng"," Tir. 6. april 17:00 - 18:00 + Legg til i kalender Visningspåmelding Fredrik Lundstrøm i DNB Eiendom har gleden av å presentere Maridalsveien 221!Lys 3-roms med attraktiv beliggenhet på Bjølsen, like ved Akerselva. Leiligheten ligger i et nyere bygg fra 2006 med fasiliteter som trappefri adkomst, heis til alle plan og garasjeanlegg i byggets kjelleretasje. Leiligheten har store vindusflater i stuen som gir gode naturlige lysforhold. God offentlig kommunikasjon kort vei fra leiligheten.- IN-ordning for nedbetaling av andel fellesgjeld- Varmtvann og kabel-tv inkl. i felleskostnader- Mulighet for garasjeleie i byggets kjeller- Gangavstand til BI og Nydalen- Ingen dokumentavgift- Lave felleskostnader- Ingen forkjøpsrett Fredrik Lundström Eiendomsmeglerfullmektig Mobil 981 30 933 Send melding Tir. 6. april 17:00 - 18:00 + Legg til i kalender Visningspåmelding",2021-03-29,https://www.finn.no/realestate/homes/ad.html?finnkode=212523834,212523834,925620,1132,5276752,5732,Leilighet,Andel,2,56,56,3,2006,D-rød,3,1927,NA,NA,1131453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Rosenhof v/ Torshovdalen,"Dynekilgata 9D, 0569 Oslo",3950000,"Stor, lys og gjennomgående 2-roms med attraktiv beliggenhet | Ingen forkjøpsrett | Kjøkken pusset opp i 2020","Barnevennlig, Bredbåndstilknytning, Ingen, gjenboere, Kabel-TV, Moderne, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Turterreng"," Man. 5. april 1300 - 1400 + Legg til i kalender Ons. 7. april 1700 - 1800 + Legg til i kalender I Samsolgt by DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt megler for å avtale tidspunkt som passer for deg. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding Eiendommen har en meget sentral beliggenhet i et veletablert og populært boligområde på Rosenhoff. Gangavstand til yrende folkeliv, shopping, restauranter og cafeer i sentrum, Grünerløkka og Torshov. Det er flotte tur- og rekreasjonsmuligheter med flere parkanlegg/ grøntområder i nærmiljøet som bl.a. Torshovdalen og Tøyenparken. Meget kort veg til Rosenhoff buss og trikkestopp (ca. 3 min. gange) med buss nr 31 og 33 og trikk nr 15 og 17.Leiligheten inneholder Stue, gang, kjøkken, bad, soverom.Her får du- Lave felleskostnader- Ingen forkjøpsrett- Et veldrevet borettslag- Kjellerbod- Flotte uteområder- Godt kollektivtilbud- Nyoppusset kjøkken - God planløsning- Lave omkostninger ved kjøp- En stille og rolig beliggenhet- Godt med bodplass Man. 5. april 1300 - 1400 + Legg til i kalender Ons. 7. april 1700 - 1800 + Legg til i kalender I Samsolgt by DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt megler for å avtale tidspunkt som passer for deg. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding",2021-03-29,https://www.finn.no/realestate/homes/ad.html?finnkode=212914532,212914532,35009,1632,3986641,2561,Leilighet,Andel,1,46,46,1,1912,F-rød,2,NA,NA,36134,840907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,ØKERNFRYD/ Nybyen Økern,"Mørtelverksbakken 15, 0580 Oslo",4800000,Lys og luftig 3-roms | Topp og hjørneleilighet | 2 solrike balkonger | Garasje m/ lader,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Heis, Husdyr, tillatt, Kabel-TV, Rolig, Sentralt, Lademulighet"," Ons. 7. april 17:00 - 17:20 + Legg til i kalender Ons. 7. april 17:20 - 17:40 + Legg til i kalender Ons. 7. april 17:40 - 18:00 + Legg til i kalender Visningspåmelding Velkommen til en lys og luftig 3-roms beliggende i kjernen av Nybyen Økern. Her bor du skjermet fra byens larm, samtidig som leiligheten fylles av dagslys da du bor på toppen. Leiligheten ligger på hjørnet og hvorav den ene balkongen kan bader i morgensolen, mens den største balkongen nyter kveldssol til solen går ned bak horisonten på sommerstid. Leiligheten har mange vindusflater og oppleves derfor som veldig lys og trivelig. Boligen har 2 gode soverom, det ene er perfekt for hjemmekontor og gjesterom, mens hovedsoverommet er stort og har en stor skyvedørsgarderobe som er godt innredet og har rikelig med garderobeplass for 2 personer. Videre er det heis direkte ned i garasjeanlegget- 2 balkonger - Både kveld og morgensol- Garasje m/lader- Topp og hjørneleilighet- Nybyggaranti Ons. 7. april 17:00 - 17:20 + Legg til i kalender Ons. 7. april 17:20 - 17:40 + Legg til i kalender Ons. 7. april 17:40 - 18:00 + Legg til i kalender Visningspåmelding",2021-03-29,https://www.finn.no/realestate/homes/ad.html?finnkode=212158625,212158625,NA,121342,4921342,2574,Leilighet,Eier(Selveier),2,62,62,5,2017,C-mørkegrønn,2,9180,66,7498,1035637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Tøyen,"Sigurds gate 16A, 0650 Oslo",3200000,Sjarmerende 2-roms med meget sentral beliggenhet! Perfekt førstegangskjøp | Lave felleskostn | Peis | Originale detaljer,"Peis/Ildsted, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Turterreng, Offentlig, vann/kloakk, Utsikt, Vaktmester-/vektertjeneste, Fellesvaskeri, Bredbåndstilknytning, Lademulighet"," Man. 5. april 1430 - 1530 + Legg til i kalender Tir. 6. april 1730 - 1830 + Legg til i kalender Vi har tiltak mot Corona-viruset på våre visninger og vi oppfordrer alle til å melde seg på visning. Visningspåmelding Velkommen til denne sjarmerende 2-roms leiligheten i byggets 4. etasje med nydelige originale detaljer og meget sentral beliggenhet!Leiligheten har belysning fra store vindusflater som slipper inn rikelig med lys i boligen. Dette sammen med den gjennomgåeden løsningen og generøse takhøyden(opptil 2,72m), sørger for en luftig atmosfære. I stuen finner du en hyggelig peis for kalde dager.Rolig sidegate, sentralt til på Tøyen. Området er perfekt for deg som ønsker nærhet til alt av nødvendige fasiliteter, men likevel i rolige omgivelser.Øvrige kvaliteter:Romslig stue med peisDelikate farger og sjarmerende tregulvKjøkken som har godt med skap- og benkeplassSoverom med skyvedørsgarderobeFlislagt bad2 boderRolig og sentraltLave felleskostnader og omkostn.Perfekt førstegangskjøpKort vei til alt Man. 5. april 1430 - 1530 + Legg til i kalender Tir. 6. april 1730 - 1830 + Legg til i kalender Vi har tiltak mot Corona-viruset på våre visninger og vi oppfordrer alle til å melde seg på visning. Visningspåmelding",2021-03-30,https://www.finn.no/realestate/homes/ad.html?finnkode=212955798,212955798,30020,10388,3240408,1958,Leilighet,Aksje,1,36,36,4,1927,E-oransje,2,468,41,11855,641214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Hasle / Ensjø,"Hovinveien 43D, 0576 Oslo",3690000,"Strøken 2-roms med høy standard fra 2014! Balkong - Heis - Vv. fjernvarme, kabel-TV og bredbånd inkl! - Lave felleskostn","Balkong/Terrasse, Parkett, Heis, Ingen, gjenboere, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Turterreng, Offentlig, vann/kloakk, Vaktmester-/vektertjeneste, Bredbåndstilknytning, Lademulighet"," Man. 5. april 1230 - 1330 + Legg til i kalender Ons. 7. april 1730 - 1830 + Legg til i kalender Vi har tiltak mot Corona-viruset på våre visninger og vi oppfordrer alle til å melde seg på visning. Visningspåmelding Velkommen til Hovinveien 43 D - Presentert av Granit Zumberi i Eie Ensjø! Leiligheten er en lys og luftig 2-roms selveierleilighet med moderne arkitektur, god standard, samt store vindusflater som bidrar til god romfølelse og fine lysforhold. Leiligheten ligger i andre etasje med heis til etasjeplan, i et nyere bygg fra 2014. Beliggenheten er god; nær godt kollektivtilbud, butikker og et flott parkanlegg ved Valle Hovin.Leiligheten inneholder entre, stue/kjøkken, bad, omkledningsrom/bod, vestvendt balkong og soverom.Øvrige kvaliteter:Moderne og god standard.Bygg fra 2014Perfekt førstegangskjøpHeis til etasjeplanBod i kjeller på 5,1 kvmVestvendt balkongVv. fyring, kabel-tv og internett inkl i felleskostnadeneLave felleskostnaderGode utleiemuligheterSoverom med to garderobeskap.Velkommen! Man. 5. april 1230 - 1330 + Legg til i kalender Ons. 7. april 1730 - 1830 + Legg til i kalender Vi har tiltak mot Corona-viruset på våre visninger og vi oppfordrer alle til å melde seg på visning. Visningspåmelding",2021-03-30,https://www.finn.no/realestate/homes/ad.html?finnkode=212955155,212955155,NA,101270,3791270,2406,Leilighet,Eier(Selveier),1,40,40,2,2014,B-mørkegrønn,2,4653,45,13032,837857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,VALLE HOVIN,"Vallefaret 12, 0663 Oslo",4350000,"Lys, gjennomgående 3-roms ende-/ hjørneleilighet - Stor, solrik balkong m/ fritt utsyn - Rolig og attraktiv beliggenhet","Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Fellesvaskeri, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Bademulighet, Turterreng","360° visning Man. 5. april 17:45 - 18:45 + Legg til i kalender Visningstidspunkt er veiledende, ta kontakt med megler på forhånd for å avtale tidspunkt. Eiendomsmeglerbransjen ønsker trygge visninger med så lav smitterisiko for korona som mulig. Vi møter deg derfor med et smil fremfor å håndhilse. Vi har innført tiltak som sikrer at visningene vil bli gjennomført på en så trygg måte som mulig. Ta alltid kontakt med megler før visning, slik at du får et gitt oppmøtetidspunkt for visningen. Da hindrer vi ansamling av mennesker og reduserer sammen smittefaren. Hvis du ikke har avtalt tidspunkt med megler så kan du risikere å måtte stå utenfor til alle interessenter som har booket tid har får sett på boligen. Dette gjør vi får å få en trygg og god opplevelse på visningene nå. Visningspåmelding Velkommen til Vallefaret 12 - Presentert av Tiri-Alette Dahl i Eiendomsmegler 1!Lys og pen 3-roms i 2.etasje med rolig og attraktiv beliggenhet på Valle Hovin. Boligen er gjennomgående og har en svært god planløsning, med store vindusflater som slipper inn rikelig med naturlig lys. Her bor du fredelig til, med nærhet til alt av fasiliteter.- 3-roms i 2.etasje- Beliggende i blindvei- Nord/vest-vendt balkong på ca. 7,5 m²- Fantastisk utsikt med fritt utsyn- Muligheter for peisovn- To fine soverom- 3 disponible boder- Nye vinduer og balkongdør 2019- Lave omkostninger- TV/Internett inkl.- Flotte fellesarealer- Fellesvaskeri- Svært veldrevet borettslag- P-plasser til leie etter venteliste- Attraktivt og rolig område- Kort vei til offentlig kommunikasjon og turområder Man. 5. april 17:45 - 18:45 + Legg til i kalender Visningstidspunkt er veiledende, ta kontakt med megler på forhånd for å avtale tidspunkt. Eiendomsmeglerbransjen ønsker trygge visninger med så lav smitterisiko for korona som mulig. Vi møter deg derfor med et smil fremfor å håndhilse. Vi har innført tiltak som sikrer at visningene vil bli gjennomført på en så trygg måte som mulig. Ta alltid kontakt med megler før visning, slik at du får et gitt oppmøtetidspunkt for visningen. Da hindrer vi ansamling av mennesker og reduserer sammen smittefaren. Hvis du ikke har avtalt tidspunkt med megler så kan du risikere å måtte stå utenfor til alle interessenter som har booket tid har får sett på boligen. Dette gjør vi får å få en trygg og god opplevelse på visningene nå. Visningspåmelding",2021-03-29,https://www.finn.no/realestate/homes/ad.html?finnkode=212939275,212939275,205000,8658,4563658,3051,Leilighet,Andel,2,64,64,2,1954,G-rød,3,33412,70,15623,1060762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
